"filename", "language", "TypeScript", "JSON", "JSON with Comments", "C++", "Ruby", "Swift", "Go", "XML", "CoffeeScript", "JavaScript", "C", "Groovy", "Visual Basic", "Python", "YAML", "PHP", "Perl", "Makefile", "XSL", "Shell Script", "Markdown", "Ignore", "HTML", "comment", "blank", "total"
"/Users/alexgo/code/vs-boost/.boost/output/md/src/controllers/convert_controller.ts.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 909, 0, 0, 0, 534, 1443
"/Users/alexgo/code/vs-boost/.boost/output/md/src/controllers/custom_controller.ts.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 596, 0, 0, 0, 562, 1158
"/Users/alexgo/code/vs-boost/.boost/output/md/src/controllers/customerPortal.ts.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 751, 0, 0, 0, 535, 1286
"/Users/alexgo/code/vs-boost/.boost/output/md/src/controllers/customquickscan_function_controller.ts.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 576, 0, 0, 0, 535, 1111
"/Users/alexgo/code/vs-boost/.boost/output/md/src/controllers/explain_controller.ts.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 448, 0, 0, 0, 448, 896
"/Users/alexgo/code/vs-boost/.boost/output/md/src/controllers/flowdiagram_controller.ts.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 369, 0, 0, 0, 363, 732
"/Users/alexgo/code/vs-boost/.boost/output/md/src/controllers/function_base_controller.ts.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 552, 0, 0, 0, 458, 1010
"/Users/alexgo/code/vs-boost/.boost/output/md/src/controllers/performance_controller.ts.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 485, 0, 0, 0, 480, 965
"/Users/alexgo/code/vs-boost/.boost/output/md/src/controllers/performance_function_controller.ts.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 400, 0, 0, 0, 394, 794
"/Users/alexgo/code/vs-boost/.boost/output/md/src/controllers/quick_blueprint_controller.ts.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 941, 0, 0, 0, 721, 1662
"/Users/alexgo/code/vs-boost/.boost/output/md/src/controllers/quick_compliance_summary_controller.ts.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 349, 0, 0, 0, 345, 694
"/Users/alexgo/code/vs-boost/.boost/output/md/src/controllers/quick_performance_summary_controller.ts.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 341, 0, 0, 0, 331, 672
"/Users/alexgo/code/vs-boost/.boost/output/md/src/controllers/quick_security_summary_controller.ts.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 299, 0, 0, 0, 300, 599
"/Users/alexgo/code/vs-boost/.boost/output/md/src/controllers/quick_summary_controller.ts.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1515, 0, 0, 0, 807, 2322
"/Users/alexgo/code/vs-boost/.boost/output/md/src/controllers/summary_controller.ts.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 991, 0, 0, 0, 726, 1717
"/Users/alexgo/code/vs-boost/.boost/output/md/src/controllers/testgen_controller.ts.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 490, 0, 0, 0, 466, 956
"/Users/alexgo/code/vs-boost/.boost/output/md/src/controllers/user_organizations.ts.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 599, 0, 0, 0, 528, 1127
"/Users/alexgo/code/vs-boost/.boost/output/md/src/dashboard/chat/main.ts.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 489, 0, 0, 0, 417, 906
"/Users/alexgo/code/vs-boost/.boost/output/md/src/dashboard/chat_view.ts.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1150, 0, 0, 0, 868, 2018
"/Users/alexgo/code/vs-boost/.boost/output/md/src/dashboard/markdown/main.ts.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 181, 0, 0, 0, 171, 352
"/Users/alexgo/code/vs-boost/.boost/output/md/src/dashboard/markdown_view.ts.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 847, 0, 0, 0, 722, 1569
"/Users/alexgo/code/vs-boost/.boost/output/md/src/dashboard/start_view.ts.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 592, 0, 0, 0, 513, 1105
"/Users/alexgo/code/vs-boost/.boost/output/md/src/dashboard/summary_view.ts.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2618, 0, 0, 0, 1804, 4422
